Date,Price,Returns,Returns_forward,Market_Cap,Energy_TWh_Annual,electricity_price,daily_cost_usd,cumulative_cost,CEIR,CEIR_stable,log_CEIR,fear_greed_index,post_china_ban,in_analysis_period
2019-01-01,3674.0,-0.037587524787229265,0.011698421339140008,64795731565.58009,38.0384708851242,0.076234375,7944764.531186684,3299711025.4837084,19.636789726482675,19.636789726482675,2.9774048336842136,24.0,0,1
2019-01-02,3716.98,0.011698421339140008,0.044735242051342716,65559672493.712685,38.2700143326839,0.076234375,7993124.996967669,3307704150.480676,19.82029513860408,19.82029513860408,2.9867064197397157,30.0,0,1
2019-01-03,3883.26,0.044735242051342716,-0.022857083996436045,68498695950.63892,38.0787084635821,0.076234375,7953168.604187374,3315657319.0848637,20.659160268572286,20.659160268572286,3.028158817588214,33.0,0,1
2019-01-04,3794.5,-0.022857083996436045,0.0096956120701015,66939066655.61182,37.9036446925243,0.076234375,7916604.557141526,3323573923.642005,20.140688365450686,20.140688365450686,3.0027420657257253,48.0,0,1
2019-01-05,3831.29,0.0096956120701015,0.0013259241665339871,67594188800.43959,39.2051395111945,0.076234375,8188436.458695118,3331762360.1007,20.287818125899175,20.287818125899175,3.010020613600042,36.0,0,1
2019-01-06,3836.37,0.0013259241665339871,0.0590949256719242,67689925686.55205,38.4392675498797,0.076234375,8028475.444172218,3339790835.5448723,20.267714063449347,20.267714063449347,3.0090291797309106,31.0,0,1
2019-01-07,4063.08,0.0590949256719242,-0.01527904939110225,71696527054.6631,38.2141106718409,0.076234375,7981448.885612659,3347772284.430485,21.416189920713183,21.416189920713183,3.0641471743480038,39.0,0,1
2019-01-08,4001.0,-0.01527904939110225,-0.00027993001749559987,70607440634.91316,38.7704590896011,0.076234375,8097648.540161119,3355869932.970646,21.0399812999936,21.0399812999936,3.04642449908554,39.0,0,1
2019-01-09,3999.88,-0.00027993001749559987,0.000962528875866342,70594039047.18903,39.2419425844304,0.076234375,8196123.196465577,3364066056.1671114,20.984736288924477,20.984736288924477,3.043795330060154,42.0,0,1
2019-01-10,4003.73,0.000962528875866342,-0.09326552989337444,70668354505.01,39.2782108252528,0.076234375,8203698.228442141,3372269754.3955536,20.955724082540545,20.955724082540545,3.042411834945672,37.0,0,1
2019-01-11,3630.32,-0.09326552989337444,0.003994138257784385,64083203103.07909,39.2419431038392,0.076234375,8196123.304949975,3380465877.7005033,18.95691464475614,18.95691464475614,2.942168753878006,19.0,0,1
2019-01-12,3644.82,0.003994138257784385,-0.004933028242821269,64344950701.51246,38.3352438355942,0.076234375,8006748.915833224,3388472626.6163363,18.98936712549633,18.98936712549633,2.943879197544062,22.0,0,1
2019-01-13,3626.84,-0.004933028242821269,-0.030199843389838055,64033294369.06399,38.1901724305311,0.076234375,7976449.113380188,3396449075.7297163,18.8530117606155,18.8530117606155,2.9366726762303035,21.0,0,1
2019-01-14,3517.31,-0.030199843389838055,0.04125595981019581,62105081458.87605,38.7235772487878,0.076234375,8087856.737878239,3404536932.4675946,18.241858640629445,18.241858640629445,2.903718878612135,16.0,0,1
2019-01-15,3662.42,0.04125595981019581,-0.025687933115262518,64673096310.10017,37.6077920344756,0.076234375,7854812.385967742,3412391744.8535624,18.952424324562863,18.952424324562863,2.9419318560403562,27.0,0,1
2019-01-16,3568.34,-0.025687933115262518,0.00828956881911469,63017436308.31797,36.7113282365947,0.076234375,7667575.790511367,3420059320.6440735,18.42583136729055,18.42583136729055,2.913753558755713,24.0,0,1
2019-01-17,3597.92,0.00828956881911469,0.007612731800595851,63545526050.46907,35.8771213002441,0.076234375,7493342.244173414,3427552662.888247,18.539620627425187,18.539620627425187,2.9199100975456758,28.0,0,1
2019-01-18,3625.31,0.007612731800595851,-0.0035279741594511638,64035024148.44981,35.7508498977097,0.076234375,7466969.034714282,3435019631.922961,18.641821884610977,18.641821884610977,2.9254075450718626,29.0,0,1
2019-01-19,3612.52,-0.0035279741594511638,0.02469190481990413,63814830311.92868,35.7973530894874,0.076234375,7476681.751866825,3442496313.674828,18.537370703472746,18.537370703472746,2.9197887325764893,31.0,0,1
2019-01-20,3701.72,0.02469190481990413,-0.04951211869077066,65396398560.12928,36.6595780691457,0.076234375,7656767.183191859,3450153080.85802,18.954636802337426,18.954636802337426,2.9420485877368425,35.0,0,1
2019-01-21,3518.44,-0.04951211869077066,0.0007617012084901731,62164050133.89155,36.5833485540794,0.076234375,7640845.787472319,3457793926.645492,17.977951101961338,17.977951101961338,2.889146068265505,30.0,0,1
2019-01-22,3521.12,0.0007617012084901731,0.01419718725859953,62216967983.47236,36.3980111921401,0.076234375,7602135.984865221,3465396062.6303573,17.953782730464436,17.953782730464436,2.8878008298055775,27.0,0,1
2019-01-23,3571.11,0.01419718725859953,-0.007765092646264016,63105917708.23514,36.7689284103163,0.076234375,7679606.23775399,3473075668.868111,18.17003823841293,18.17003823841293,2.8997739868864887,33.0,0,1
2019-01-24,3543.38,-0.007765092646264016,0.007769417900422626,62621491708.44036,37.961967419847,0.076234375,7928785.917869586,3481004454.7859807,17.989489103452026,17.989489103452026,2.8897876486404535,37.0,0,1
2019-01-25,3570.91,0.007769417900422626,-0.003996180245371628,63113662355.74751,37.8458612515778,0.076234375,7904535.832467813,3488908990.6184487,18.089798996035118,18.089798996035118,2.895348188015186,35.0,0,1
2019-01-26,3556.64,-0.003996180245371628,-0.00037676008817300044,62867061697.96252,38.36533704664,0.076234375,8013034.2230546465,3496922024.841503,17.977827715735796,17.977827715735796,2.8891392050446485,41.0,0,1
2019-01-27,3555.3,-0.00037676008817300044,-0.0018845104491885811,62848984033.89085,37.6225426385014,0.076234375,7857893.216320562,3504779918.0578237,17.93236251727859,17.93236251727859,2.88660704231005,39.0,0,1
2019-01-28,3548.6,-0.0018845104491885811,-0.03751902158597753,62736139377.50782,37.3913350398156,0.076234375,7809602.896372444,3512589520.954196,17.860367402242186,17.860367402242186,2.882584146470933,35.0,0,1
2019-01-29,3415.46,-0.03751902158597753,-0.0041634216181715145,60387723249.732735,37.9216827698788,0.076234375,7920372.013451997,3520509892.967648,17.153118464560915,17.153118464560915,2.8421799917503043,21.0,0,1
2019-01-30,3401.24,-0.0041634216181715145,0.008714468840775869,60141661184.09205,37.4907733028223,0.076234375,7830371.701389981,3528340264.669038,17.04531215039528,17.04531215039528,2.8358752187337246,22.0,0,1
2019-01-31,3430.88,0.008714468840775869,-0.004287529729981809,60671165426.45116,37.1629691583536,0.076234375,7761906.101181815,3536102170.77022,17.157639258267245,17.157639258267245,2.8424435122338223,17.0,0,1
2019-02-01,3416.17,-0.004287529729981809,0.009472596504272346,60416411898.99104,37.6388663324747,0.076234375,7861302.604286988,3543963473.374507,17.047695991478005,17.047695991478005,2.8360150621336784,23.0,0,1
2019-02-02,3448.53,0.009472596504272346,-0.005303709116638244,60994136437.64709,37.172779942858,0.076234375,7763955.194400864,3551727428.5689077,17.173090464946903,17.173090464946903,2.8433436508471,22.0,0,1
2019-02-03,3430.24,-0.005303709116638244,-0.003833551005177349,60676034197.64011,36.9768064879535,0.076234375,7723023.923575562,3559450452.492483,17.046461246609596,17.046461246609596,2.83594263066923,19.0,0,1
2019-02-04,3417.09,-0.003833551005177349,1.755880003151411e-05,60448799219.835434,36.8482790527423,0.076234375,7696179.5161956195,3567146632.008679,16.94598104754567,16.94598104754567,2.8300306993728186,27.0,0,1
2019-02-05,3417.15,1.755880003151411e-05,0.0002487452994455186,60455227868.376656,36.5307296102747,0.076234375,7629855.726392562,3574776487.7350717,16.91161057923379,16.91161057923379,2.828000402563919,21.0,0,1
2019-02-06,3418.0,0.0002487452994455186,-0.015427150380339372,60475631849.74514,37.1631701353581,0.076234375,7761948.07750052,3582538435.812572,16.880665185669777,16.880665185669777,2.826168895125378,14.0,0,1
2019-02-07,3365.27,-0.015427150380339372,-0.002086013900816308,59547945920.81049,37.4411926376323,0.076234375,7820016.219135615,3590358452.031708,16.585515545700897,16.585515545700897,2.8085297569747274,18.0,0,1
2019-02-08,3358.25,-0.002086013900816308,0.0742708255787985,59428995299.39942,37.4296524762585,0.076234375,7817605.9260130655,3598176057.9577208,16.51642230456354,16.51642230456354,2.8043551771183335,37.0,0,1
2019-02-09,3607.67,0.0742708255787985,0.003708764936926068,63848491580.866264,37.4686193899044,0.076234375,7825744.606307514,3606001802.5640283,17.706172951845762,17.706172951845762,2.8739133331206923,42.0,0,1
2019-02-10,3621.05,0.003708764936926068,-0.00407064249319955,64090964646.92371,37.4501596562585,0.076234375,7821889.082315291,3613823691.6463437,17.734945065271265,17.734945065271265,2.87553699068886,40.0,0,1
2019-02-11,3606.31,-0.00407064249319955,-0.00400131990871555,63835721483.48844,37.4224123297636,0.076234375,7816093.739594033,3621639785.3859377,17.62619290330273,17.62619290330273,2.8693860288648705,46.0,0,1
2019-02-12,3591.88,-0.00400131990871555,-0.005030791674554891,63585917310.87918,37.1117571443353,0.076234375,7751209.893288181,3629390995.279226,17.519720910088175,17.519720910088175,2.863327155591877,38.0,0,1
2019-02-13,3573.81,-0.005030791674554891,-0.0008142570533967719,63271621835.180435,37.1420213294921,0.076234375,7757530.910384929,3637148526.189611,17.39594118293149,17.39594118293149,2.8562369136611254,48.0,0,1
2019-02-14,3570.9,-0.0008142570533967719,-0.0008933322131675636,63225687293.69356,36.3858966844547,0.076234375,7599605.733024591,3644748131.9226356,17.34706624579336,17.34706624579336,2.853423399633648,48.0,0,1
2019-02-15,3567.71,-0.0008933322131675636,-0.0010567002362860123,63174782936.42287,35.4896095540623,0.076234375,7412406.036569776,3652160537.959205,17.29792058147706,17.29792058147706,2.8505862966769406,43.0,0,1
2019-02-16,3563.94,-0.0010567002362860123,0.008911485603012359,63113594777.012955,35.707987400953,0.076234375,7458016.717861716,3659618554.677067,17.24594895179786,17.24594895179786,2.8475772725233086,43.0,0,1
2019-02-17,3595.7,0.008911485603012359,-0.005884806852629487,63681646275.67814,36.7102062507768,0.076234375,7667341.451093323,3667285896.12816,17.364789132723963,17.364789132723963,2.8544445428872924,38.0,0,1
2019-02-18,3574.54,-0.005884806852629487,0.10836639119998659,63312471998.80284,37.2548363937412,0.076234375,7781093.611518121,3675066989.739678,17.22756950432829,17.22756950432829,2.8465109787398997,63.0,0,1
2019-02-19,3961.9,0.10836639119998659,0.00575481460915217,70179597758.78793,38.2895910404225,0.076234375,7997213.81362249,3683064203.5533004,19.054676725722278,19.054676725722278,2.947312568856394,65.0,0,1
2019-02-20,3984.7,0.00575481460915217,-0.017840740833688806,70589682608.66496,37.4396136938457,0.076234375,7819686.438881557,3690883889.992182,19.125414050566214,19.125414050566214,2.9510180291810566,59.0,0,1
2019-02-21,3913.61,-0.017840740833688806,-0.003590035798150648,69336410887.52312,36.6265919054063,0.076234375,7649877.65010605,3698533767.6422877,18.74699955266953,18.74699955266953,2.9310337157536113,59.0,0,1
2019-02-22,3899.56,-0.003590035798150648,0.010167813804634385,69093566416.50377,37.9200349684668,0.076234375,7920027.851504688,3706453795.4937925,18.641421215207345,18.641421215207345,2.9253860518019463,61.0,0,1
2019-02-23,3939.21,0.010167813804634385,0.060735528189662435,69802231525.43886,37.8424581730535,0.076234375,7903825.061058562,3714357620.554851,18.79254467560175,18.79254467560175,2.933460231376851,63.0,0,1
2019-02-24,4178.46,0.060735528189662435,-0.07575996898378823,74048211016.11429,37.0318922391744,0.076234375,7734529.205262495,3722092149.7601137,19.894244429409586,19.894244429409586,2.990430465244146,69.0,0,1
2019-02-25,3861.9,-0.07575996898378823,-0.014599031564773823,68444329334.06945,36.5974291968893,0.076234375,7643786.688853718,3729735936.4489675,18.350985297697616,18.350985297697616,2.9096832677564883,47.0,0,1
2019-02-26,3805.52,-0.014599031564773823,-0.004151863608652717,67451026369.75781,36.7923433972698,0.076234375,7684496.722400658,3737420433.171368,18.047481565386157,18.047481565386157,2.8930061495809363,40.0,0,1
2019-02-27,3789.72,-0.004151863608652717,-0.010781799183052998,67176869500.8322,37.2077321125148,0.076234375,7771255.350041083,3745191688.521409,17.93683076535755,17.93683076535755,2.886856183575473,39.0,0,1
2019-02-28,3748.86,-0.010781799183052998,0.014311017215900224,66458406300.55253,38.3627976317988,0.076234375,8012503.837566195,3753204192.3589754,17.707111815512995,17.707111815512995,2.873966356367399,39.0,0,1
2019-03-01,3802.51,0.014311017215900224,0.006487819887390112,67415398562.12422,38.3729978171803,0.076234375,8014634.261559188,3761218826.6205344,17.92381716399552,17.92381716399552,2.8861303962467595,42.0,0,1
2019-03-02,3827.18,0.006487819887390112,-0.0047345565141958534,67858717879.89159,37.9747976309471,0.076234375,7931465.652456801,3769150292.272991,18.00371771298334,18.00371771298334,2.8905782761799816,41.0,0,1
2019-03-03,3809.06,-0.0047345565141958534,-0.004415787622143008,67543346368.80683,38.314134329138,0.076234375,8002339.956843505,3777152632.2298346,17.882080218964504,17.882080218964504,2.88379910632054,44.0,0,1
