,Average electricity cost assumption: 0.05 USD/kWh,,,,,,
Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1468886400,2016-07-19T00:00:00,1.37441631523474,0.412990840910263,0.85001908801183,12.0481334193478,3.62027771141936,7.4512673255117
1468972800,2016-07-20T00:00:00,1.40374901968509,0.421804864829246,0.868160140624074,12.3052639065595,3.69754144509317,7.61029179271063
1469059200,2016-07-21T00:00:00,1.33101957909891,0.418482031022914,0.836765242688966,11.6677176303811,3.66841348394687,7.33508411741147
1469145600,2016-07-22T00:00:00,1.26292731129274,0.415995263856103,0.807829663137035,11.0708208107922,3.6466144829626,7.08143482705925
1469232000,2016-07-23T00:00:00,1.16606023121383,0.405140778074709,0.761302354600702,10.2216839868204,3.5514640606029,6.67357644042975
1469318400,2016-07-24T00:00:00,1.073827155816,0.39470341056,0.716925972554496,9.41316884788306,3.45997009696896,6.28457307541271
1469404800,2016-07-25T00:00:00,0.989485867185943,0.387612731338663,0.678145342885378,8.67383311175198,3.39781320291472,5.94462207573322
1469491200,2016-07-26T00:00:00,0.931062492054343,0.388031316845623,0.655189569628107,8.16169380534837,3.40148252346873,5.74339176735998
1469577600,2016-07-27T00:00:00,0.841062788984914,0.378822372585394,0.612603012472699,7.37275640824176,3.32075691808357,5.37007800733568
1469664000,2016-07-28T00:00:00,0.843850850382857,0.380078140938857,0.614633746484127,7.39719655445613,3.33176498347002,5.38787942167986
1469750400,2016-07-29T00:00:00,0.860579174985943,0.387612731338663,0.626818118661429,7.54383704792678,3.39781320291472,5.49468762818608
1469836800,2016-07-30T00:00:00,0.849426955664914,0.382589669757394,0.618695201750476,7.44607669335864,3.35378104509332,5.42348213854468
1469923200,2016-07-31T00:00:00,0.8773074820752,0.39514731385008,0.639002478082222,7.6904773878712,3.4638613532098,5.60149572286876
1470009600,2016-08-01T00:00:00,0.897753204361714,0.363272128304446,0.621292402716646,7.86970458943479,3.18444347671677,5.44624920221412
1470096000,2016-08-02T00:00:00,0.9189672845784,0.332058062809314,0.604391976392369,8.05566721661426,2.91082097858645,5.2981000650555
1470182400,2016-08-03T00:00:00,0.945900838277829,0.302036056375143,0.590559129586698,8.29176674834345,2.6476480701845,5.176841329957
1470268800,2016-08-04T00:00:00,0.953974415514172,0.266820491061931,0.565608891029676,8.36253972639723,2.33894842464889,4.95812753876614
1470355200,2016-08-05T00:00:00,0.965886875105829,0.229271042910994,0.540230638706143,8.46696434717769,2.00978996215778,4.73566177889805
1470441600,2016-08-06T00:00:00,1.00118458672834,0.203016329704629,0.532489974799996,8.77638408726065,1.77964114619077,4.66780711909676
1470528000,2016-08-07T00:00:00,0.988135558474629,0.159556623954,0.49316225454468,8.66199630558859,1.39867336558076,4.32306032333867
1470614400,2016-08-08T00:00:00,0.976015875263314,0.157599629572,0.487113519383196,8.55575516255821,1.38151835282815,4.27003711091309
1470700800,2016-08-09T00:00:00,0.943893954932571,0.15241282588,0.471081995656767,8.27417440893892,1.33605083166408,4.12950477392722
1470787200,2016-08-10T00:00:00,0.930711077244,0.15028415493,0.464502637565132,8.15861330312091,1.31739090211638,4.07183012089594
1470873600,2016-08-11T00:00:00,0.928074501706286,0.14985842074,0.463186765946805,8.1355010819573,1.31365891620684,4.06029519028969
1470960000,2016-08-12T00:00:00,0.910497343130743,0.147020194692,0.454414294318534,7.98141970988409,1.28877902667007,3.98339570399627
1471046400,2016-08-13T00:00:00,0.907860767593029,0.146594460502,0.453098422700207,7.95830748872049,1.28504704076053,3.97186077339001
1471132800,2016-08-14T00:00:00,0.9210436452816,0.148723131452,0.459677780791842,8.07386859453851,1.30370697030823,4.02953542642129
1471219200,2016-08-15T00:00:00,0.920633847963772,0.148656960494,0.459473257670056,8.07027631125042,1.3031269156904,4.02774257673571
1471305600,2016-08-16T00:00:00,0.9393996963552,0.151687127144,0.468838984894211,8.23477773824969,1.3296893565443,4.10984254158265
1471392000,2016-08-17T00:00:00,0.9230813266944,0.149052160768,0.460694754172632,8.09173090980311,1.30659124129229,4.03845021507729
1471478400,2016-08-18T00:00:00,0.936975686154857,0.15129571639,0.467629201150282,8.21352886483348,1.32625824987474,4.09923757728337
1471564800,2016-08-19T00:00:00,0.951748898289943,0.153681182466,0.475002269087087,8.34303084240964,1.34716924549696,4.1638698908174
1471651200,2016-08-20T00:00:00,0.9551643575688,0.154232684886,0.476706868809079,8.3729707584481,1.35200371571068,4.17881241198039
1471737600,2016-08-21T00:00:00,0.966149853998743,0.156006539402,0.482189549945508,8.46926962015298,1.36755332439793,4.22687359482232
1471824000,2016-08-22T00:00:00,0.985996752215657,0.159211265766,0.492094811411335,8.64324752992245,1.39564595570476,4.31370311683176
1471910400,2016-08-23T00:00:00,0.9973518166992,0.161044795324,0.497761937903421,8.74278602518519,1.41171867581018,4.36338114766139
1471996800,2016-08-24T00:00:00,1.02479318385806,0.165475818844,0.511457474289887,8.98333704969973,1.4505610279865,4.48343621962515
1472083200,2016-08-25T00:00:00,1.00208308991863,0.161808765384,0.500123238787444,8.7842603662267,1.41841563735614,4.38408031121073
1472169600,2016-08-26T00:00:00,0.981265505266972,0.158447299948,0.489733523638609,8.60177341917027,1.38894903134417,4.29300406821605
1472256000,2016-08-27T00:00:00,0.970856721698057,0.156766568644,0.484538670434624,8.51053002240517,1.3742157407333,4.24746598502992
1472342400,2016-08-28T00:00:00,0.960447920615314,0.155085834512,0.479343808489774,8.41928647211385,1.35948242533219,4.20192782522136
1472428800,2016-08-29T00:00:00,0.952696834261372,0.153834247966,0.475475368386899,8.35134044913518,1.34851101766996,4.16801707927955
1472515200,2016-08-30T00:00:00,0.971196446187772,0.156821424774,0.484708221356899,8.51350804728201,1.37469660956888,4.24895226841457
1472601600,2016-08-31T00:00:00,0.956135727042857,0.15438953425,0.477191663385808,8.38148578325769,1.3533786572355,4.18306212124
1472688000,2016-09-01T00:00:00,0.967658407622743,0.156250129182,0.482942444323139,8.48249360122096,1.36968863240941,4.23347346693664
1472774400,2016-09-02T00:00:00,0.989781184077943,0.159822347076,0.493983559299586,8.67642185962725,1.40100269446822,4.33025988082018
1472860800,2016-09-03T00:00:00,0.974602719463543,0.157371443908,0.486408236495376,8.54336743881742,1.37951807729753,4.26385460111847
1472947200,2016-09-04T00:00:00,1.00278562212411,0.161922204948,0.500473861091617,8.79041876353999,1.41941004857417,4.38715386632911
1473033600,2016-09-05T00:00:00,0.995564276542972,0.160756156918,0.496869805922162,8.72711644817569,1.40918847154319,4.35556071871367
1473120000,2016-09-06T00:00:00,0.968657133697029,0.156411395882,0.48344089213047,8.49124843398815,1.37110229630161,4.2378428604157
1473206400,2016-09-07T00:00:00,0.985954578916457,0.159204455942,0.492073763409229,8.64287783878166,1.39558626078757,4.3135186100453
1473292800,2016-09-08T00:00:00,0.989798461469829,0.159825136898,0.493992182162575,8.67657331324452,1.40102715004787,4.33033546883713
1473379200,2016-09-09T00:00:00,0.979227788826514,0.158118264976,0.48871653277609,8.58391079685323,1.38606471077962,4.28408912631521
1473465600,2016-09-10T00:00:00,1.00709590668926,0.162618196958,0.502625053441335,8.82820271803803,1.42551111453383,4.40601121846674
1473552000,2016-09-11T00:00:00,0.992681360249486,0.160290645494,0.495430989671936,8.70184480394699,1.4051077984004,4.34294805546419
1473638400,2016-09-12T00:00:00,1.01761251414377,0.164316338844,0.507873719778609,8.9203912989843,1.4403970263065,4.45202102757929
1473724800,2016-09-13T00:00:00,1.0491272037672,0.169405091534,0.523602184615921,9.19664906822328,1.48500503238704,4.58989675034316
1473811200,2016-09-14T00:00:00,1.05641875353017,0.170582475602,0.527241277541372,9.26056679344548,1.49532598112713,4.62179703892767
1473897600,2016-09-15T00:00:00,1.06943191346297,0.172683741818,0.533735932284004,9.37464015341641,1.51374568077659,4.67872918240158
1473984000,2016-09-16T00:00:00,1.0696209752424,0.172714270078,0.533830289918026,9.37629746897488,1.51401329150375,4.67955632142142
1474070400,2016-09-17T00:00:00,1.08091111596343,0.17453731624,0.539465014024812,9.47526684253542,1.52999411415984,4.7289503129415
1474156800,2016-09-18T00:00:00,1.06585727099623,0.172106535706,0.531951886843102,9.34330483755294,1.5086858919988,4.66309024006663
1474243200,2016-09-19T00:00:00,1.03713869913189,0.167469278872,0.517618918530752,9.09155783659011,1.46803569859195,4.53744743984057
1474329600,2016-09-20T00:00:00,1.02337571965646,0.165246937492,0.510750041149361,8.9709115585085,1.44855465405487,4.4772348607153
1474416000,2016-09-21T00:00:00,1.03320642428571,0.166834325,0.515656384633459,9.05708751528857,1.46246969295,4.5202438676969
1474502400,2016-09-22T00:00:00,1.02042651352183,0.164770722088,0.509278140726391,8.94505881753235,1.44438014982341,4.46433218160754
1474588800,2016-09-23T00:00:00,1.0174773073872,0.164294506684,0.507806240303421,8.9192060765562,1.44020564559194,4.45142950249979
1474675200,2016-09-24T00:00:00,1.02042651352183,0.164770722088,0.509278140726391,8.94505881753235,1.44438014982341,4.46433218160754
1474761600,2016-09-25T00:00:00,1.0672547344056,0.172332187482,0.532649337916184,9.35555500179949,1.51066395546721,4.66920409617327
1474848000,2016-09-26T00:00:00,1.0971690891864,0.177162530258,0.547579101874605,9.61778423580799,1.55300674024163,4.80007840703279
1474934400,2016-09-27T00:00:00,1.12408935864686,0.18150941088,0.561014566944361,9.85376731789835,1.59111149577408,4.91785369383427
1475020800,2016-09-28T00:00:00,1.11631199279314,0.18025358092,0.55713301117406,9.78559092882469,1.58010289034472,4.88382797595181
1475107200,2016-09-29T00:00:00,1.12786097038663,0.182118422094,0.562896916519681,9.88682926640919,1.596450088076,4.93435437021152
1475193600,2016-09-30T00:00:00,1.14327520616126,0.184607395798,0.570589908843966,10.0219504572096,1.61826843156527,5.00179114092621
1475280000,2016-10-01T00:00:00,1.14494858242594,0.184877599886,0.571425063498929,10.0366192735458,1.62063704060068,5.00911210663161
1475366400,2016-10-02T00:00:00,1.10363688477943,0.17820690076,0.550807072601128,9.67448093197647,1.56216169206216,4.82837479842149
1475452800,2016-10-03T00:00:00,1.1015367227832,0.177867782554,0.549758916185658,9.65607091191753,1.55918898186836,4.81918665928348
1475539200,2016-10-04T00:00:00,1.09208597190789,0.176341747092,0.545042201389962,9.57322562974453,1.54581175500847,4.77783993738441
1475625600,2016-10-05T00:00:00,1.11203755027817,0.179563376412,0.554999707003872,9.74812116573845,1.57405255762759,4.86512743159594
1475712000,2016-10-06T00:00:00,1.13093903451497,0.182615444508,0.564433127854399,9.91381157655824,1.60080698655713,4.94782079877166
1475798400,2016-10-07T00:00:00,1.13198911989154,0.182785004318,0.56495720824735,9.92301662496927,1.60229334785159,4.95241488749627
1475884800,2016-10-08T00:00:00,1.15181785626823,0.185986798046,0.574853405436523,10.0968353280473,1.63036027167124,5.03916495205656
1475971200,2016-10-09T00:00:00,1.1838156648528,0.191153561116,0.590822987025526,10.3773281180996,1.67565211674286,5.17915430426576
1476057600,2016-10-10T00:00:00,1.16479926362983,0.188082937098,0.581332212991523,10.2106303449791,1.64873502660107,5.09595817908369
1476144000,2016-10-11T00:00:00,1.15531287211337,0.186551146656,0.576597710536241,10.1274726369458,1.6353073515865,5.05445553056069
1476230400,2016-10-12T00:00:00,1.14200258132194,0.184401902006,0.569954762654192,10.0107946278682,1.6164670729846,4.99622344942665
1476316800,2016-10-13T00:00:00,1.11698684439257,0.18036255083,0.557469818541635,9.79150667794528,1.58105812057578,4.88678042933598
1476403200,2016-10-14T00:00:00,1.11987556652023,0.180828999736,0.558911532388496,9.81682921611632,1.58514701168578,4.89941849291756
1476489600,2016-10-15T00:00:00,1.09498663846663,0.176810124694,0.546489876506523,9.59865287279847,1.5499175530676,4.79053025745618
1476576000,2016-10-16T00:00:00,1.06122549383691,0.171358631514,0.529640242811222,9.30270267897439,1.50212976385172,4.64282636848317
1476662400,2016-10-17T00:00:00,1.06235087116251,0.171540348896,0.530201900181353,9.3125677366106,1.50372269842234,4.64774985698974
1476748800,2016-10-18T00:00:00,1.08035681204606,0.174447811454,0.539188370028703,9.47040781439574,1.52920951520576,4.72652525167161
1476835200,2016-10-19T00:00:00,1.05897475669954,0.170995199578,0.528516936811823,9.28297271722819,1.49894391950075,4.63297946809244
1476921600,2016-10-20T00:00:00,1.06572698562549,0.172085498214,0.531886863550883,9.34216275599301,1.50850147734392,4.66252024588705
1477008000,2016-10-21T00:00:00,1.09723741063166,0.177173562286,0.547613199987651,9.61838314159711,1.55310344699908,4.80037731109174
1477094400,2016-10-22T00:00:00,1.10436777187337,0.178324918856,0.551171846365188,9.68088788824197,1.5631962386917,4.83157240523724
1477180800,2016-10-23T00:00:00,1.11704861566594,0.180372525186,0.557500647571297,9.79204816492766,1.58114555578048,4.88705067660999
1477267200,2016-10-24T00:00:00,1.13425230060411,0.183150445548,0.56608672463109,9.94285566709567,1.60549680567377,4.96231622811614
1477353600,2016-10-25T00:00:00,1.11327874655211,0.179763795358,0.555619167712011,9.75900149227583,1.57580943010823,4.87055762416349
1477440000,2016-10-26T00:00:00,1.12496230916126,0.181650368298,0.561450242232124,9.86141960210758,1.59234712850027,4.9216728234068
1477526400,2016-10-27T00:00:00,1.15301406827349,0.186179953274,0.575450415233778,10.1073213224854,1.63205347039988,5.0443983399393
1477612800,2016-10-28T00:00:00,1.13626443809794,0.183475350226,0.567090949460771,9.96049406436657,1.60834492008112,4.97111926297312
1477699200,2016-10-29T00:00:00,1.1338305588552,0.183082345894,0.565876240239605,9.93915867892468,1.6048998441068,4.96047112194038
1477785600,2016-10-30T00:00:00,1.16032708999029,0.18736080447,0.579100224459305,10.1714272708548,1.64240481198402,5.07639256761026
1477872000,2016-10-31T00:00:00,1.16474316683691,0.188073879014,0.581304216002011,10.2101386004924,1.64865562343672,5.09571275747363
1477958400,2016-11-01T00:00:00,1.17026327165211,0.188965223608,0.584368563934179,10.2585278393024,1.65646915014773,5.12257483144701
1478044800,2016-11-02T00:00:00,1.16474316683691,0.188073879014,0.581899293057649,10.2101386004924,1.64865562343672,5.10092920294335
1478131200,2016-11-03T00:00:00,1.15701501484149,0.186825995734,0.578375284478504,10.1423936201005,1.63771667860424,5.07003774373857
1478217600,2016-11-04T00:00:00,1.11727021813886,0.18040830787,0.558788510085451,9.79399073220522,1.58145922678842,4.89834007940906
1478304000,2016-11-05T00:00:00,1.1153064275688,0.180091209886,0.558124688701514,9.7767761440681,1.57867954586068,4.89252102115747
1478390400,2016-11-06T00:00:00,1.09941341626251,0.177524927146,0.550522734654778,9.6374580069572,1.55618351136184,4.82588229198378
1478476800,2016-11-07T00:00:00,1.09894618234389,0.177449481762,0.550604435699084,9.6333622344265,1.55552215712569,4.82659848333817
1478563200,2016-11-08T00:00:00,1.1272838284368,0.182025229596,0.564802431821834,9.88177004007699,1.59563316263854,4.95105811735019
1478649600,2016-11-09T00:00:00,1.143381278664,0.18462452358,0.572867728959167,10.0228802887686,1.61841857370228,5.02175851205606
1478736000,2016-11-10T00:00:00,1.15846629824606,0.187060337954,0.580425768495528,10.1551155704249,1.63977092250476,5.0880122866318
1478822400,2016-11-11T00:00:00,1.21106627139086,0.19555378206,0.606779905755834,10.6162069350123,1.71422445353796,5.31903265385564
1478908800,2016-11-12T00:00:00,1.23473922308366,0.199376310476,0.618640752462945,10.8237240295513,1.74773273763262,5.42300483609017
1478995200,2016-11-13T00:00:00,1.22254700635131,0.197407603932,0.612532092437834,10.7168470576756,1.73047505606791,5.36945632231005
1479081600,2016-11-14T00:00:00,1.25136497794971,0.20206091108,0.626970745799445,10.9694653967072,1.77126594652728,5.49602555767793
1479168000,2016-11-15T00:00:00,1.23695599215051,0.199734257506,0.619751419118639,10.8431562271914,1.7508705012976,5.43274093999399
1479254400,2016-11-16T00:00:00,1.26355720343897,0.204029619038,0.633079410212028,11.076342445346,1.78852364048711,5.54957410991864
1479340800,2016-11-17T00:00:00,1.25358175577349,0.202418859524,0.628081416842611,10.9888976711104,1.77440372258738,5.50576170004233
1479427200,2016-11-18T00:00:00,1.24902464882229,0.20168301251,0.625798171910695,10.9489500715762,1.76795328766266,5.48574677496915
1479513600,2016-11-19T00:00:00,1.23700813081817,0.199742676462,0.61977754212825,10.8436132747521,1.75094430186589,5.43296993429624
1479600000,2016-11-20T00:00:00,1.23663571676743,0.19968254187,0.619590951709583,10.8403486931833,1.75041716203242,5.43133428268621
1479686400,2016-11-21T00:00:00,1.21650554113029,0.19643207402,0.609505140251945,10.6638875735481,1.72192356085932,5.34292205944855
1479772800,2016-11-22T00:00:00,1.20797599136709,0.195054787116,0.6052315843585,10.5891175403239,1.70985026385886,5.30546006848661
1479859200,2016-11-23T00:00:00,1.19876783328823,0.193567923696,0.600618025692667,10.5083988266046,1.69681641911914,5.26501761322192
